date,team1,score1,team2,score2,forfeit,overtime
2026-08-31,Rosati-Kain,0,Lutheran North,3,False,False
2026-08-31,Senath-Hornersville,0,Malden,3,False,False
2026-08-31,Lutheran St. Charles,1,Marquette,3,False,False
2026-08-31,Sacred Heart,3,Marshall,0,False,False
2026-08-31,Parkview,3,McAuley Catholic,0,False,False
2026-08-31,New Heights Christian,3,McDonald County,0,False,False
2026-08-31,Miller Career Academy,0,Metro,3,False,False
2026-08-31,Crane,0,Monett,3,False,False
2026-08-31,Liberal,3,Neosho,0,False,False
2026-08-31,Liberty (Wentzville),0,North Point,3,False,False
2026-08-31,Woodland,3,Oak Ridge,0,False,False
2026-08-31,Lindbergh,3,Pacific,2,False,False
2026-08-31,Notre Dame (St. Louis),3,Parkway North,0,False,False
2026-08-31,STEAM Academy,0,Pattonville,3,False,False
2026-08-31,Union,2,Rolla,3,False,False
2026-08-31,North Callaway,3,Russellville,1,False,False
2026-08-31,Butler,3,Skyline,0,False,False
2026-08-31,Crest Ridge,3,Smithton,0,False,False
2026-08-31,North Platte,3,South Harrison,0,False,False
2026-08-31,Twin Rivers,1,South Pemiscot,3,False,False
2026-08-31,Kirksville,0,Southern Boone,3,False,False
2026-08-31,St. Francis Borgia,0,St. Dominic,3,False,False
2026-08-31,Plattsburg,2,St. Joseph Christian,3,False,False
2026-08-31,Lafayette (Wildwood),3,St. Joseph's Academy,0,False,False
2026-08-31,Cole Camp,3,St. Paul Lutheran (Concordia),1,False,False
2026-08-31,Battle,3,Troy Buchanan,1,False,False
2026-08-31,DeSoto,0,Valle Catholic,3,False,False
2026-08-31,California,3,Versailles,1,False,False
2026-08-31,Ft. Zumwalt East,0,Warrenton,3,False,False
2026-08-31,Odessa,3,Wellington-Napoleon,0,False,False
2026-08-31,Wright City,0,Winfield,3,False,False
2026-08-31,Believe Acad Charter,,Maplewood-Richmond Hts.,,False,False
2026-08-31,Francis Howell Central,,Parkway West,,False,False
2026-09-01,Paseo Academy,3,Academie Lafayette,0,False,False
2026-09-01,Gateway with Soldan International Studies,0,Affton,3,False,False
2026-09-01,Crest Ridge,3,Appleton City with Montrose,0,False,False
2026-09-01,Sherwood,0,Archie,3,False,False
2026-09-01,Dora,0,Ava,3,False,False
2026-09-01,Eldon,0,Battle,3,False,False
2026-09-01,Maplewood-Richmond Hts.,1,Bayless,1,False,False
2026-09-01,Valley Park,0,Bayless,2,False,False
2026-09-01,Hancock,0,Bayless,2,False,False
2026-09-01,Leopold,3,Bell City,2,False,False
2026-09-01,Bourbon,0,Belle,3,False,False
2026-09-01,Grain Valley,2,Belton,3,False,False
2026-09-01,Maryville,3,Benton,2,False,False
2026-09-01,Lawson,1,Bishop LeBlond,3,False,False
2026-09-01,Ellington,3,Bismarck,0,False,False
2026-09-01,Clearwater,1,Bloomfield,3,False,False
2026-09-01,Purdy,0,Blue Eye,3,False,False
2026-09-01,Blue Springs South,3,Blue Springs,2,False,False
2026-09-01,Strafford,2,Bolivar,1,False,False
2026-09-01,Monett,1,Bolivar,2,False,False
2026-09-01,Chadwick,3,Bradleyville,0,False,False
2026-09-01,Republic,3,Branson,1,False,False
2026-09-01,Principia,1,Brentwood,1,False,False
2026-09-01,Grandview (Hillsboro),0,Brentwood,2,False,False
2026-09-01,Crossroads College Preparatory,0,Brentwood,2,False,False
2026-09-01,Aurora,2,Buffalo,3,False,False
2026-09-01,Bakersfield,0,Cabool,3,False,False
2026-09-01,Lebanon,3,Camdenton,1,False,False
2026-09-01,Kennett,2,Campbell,3,False,False
2026-09-01,Carthage,3,Carl Junction,1,False,False
2026-09-01,Santa Fe,3,Carrollton,0,False,False
2026-09-01,Winnetonka,0,Center,3,False,False
2026-09-01,Wright City,3,Chamois,0,False,False
2026-09-01,La Monte,3,Christian Fellowship Sr.,0,False,False
2026-09-01,Ladue Horton Watkins,3,Clayton,2,False,False
2026-09-01,Webb City,3,Clever,0,False,False
2026-09-01,Holden,0,Cole Camp,3,False,False
2026-09-01,Otterville,3,Columbia Independent,1,False,False
2026-09-01,Clarkton,3,Cooter,1,False,False
2026-09-01,Eminence,3,Couch,0,False,False
2026-09-01,Principia,2,Crossroads College Preparatory,0,False,False
2026-09-01,New Haven,0,Cuba,3,False,False
2026-09-01,Arcadia Valley,1,Dexter,3,False,False
2026-09-01,East Prairie,2,Doniphan,3,False,False
2026-09-01,Hume,0,Drexel,3,False,False
2026-09-01,Sarcoxie,1,East Newton,3,False,False
2026-09-01,Clinton,3,El Dorado Springs,0,False,False
2026-09-01,Skyline,2,Fair Grove,3,False,False
2026-09-01,California,2,Father Tolton,3,False,False
2026-09-01,Helias Catholic,3,Fatima,0,False,False
2026-09-01,Central (Park Hills),0,Festus,3,False,False
2026-09-01,Seymour,1,Fordland,3,False,False
2026-09-01,Kearney,1,Fort Osage,3,False,False
2026-09-01,Guadalupe Centers Charter,2,Frontier STEM,0,False,False
2026-09-01,St. Charles West,0,Ft. Zumwalt North,3,False,False
2026-09-01,Ft. Zumwalt South,0,Ft. Zumwalt West,3,False,False
2026-09-01,Centralia,0,Fulton,3,False,False
2026-09-01,Koshkonong,0,Gainesville,3,False,False
2026-09-01,Central (New Madrid County),0,Gideon,3,False,False
2026-09-01,Jasper,3,Golden City,0,False,False
2026-09-01,Raytown South,1,Grandview,3,False,False
2026-09-01,Crossroads College Preparatory,0,Grandview (Hillsboro),2,False,False
2026-09-01,Principia,1,Grandview (Hillsboro),1,False,False
2026-09-01,Galena,0,Greenwood,3,False,False
2026-09-01,Valley Park,1,Hancock,1,False,False
2026-09-01,Troy Buchanan,0,Hannibal,3,False,False
2026-09-01,Butler,3,Harrisonville,2,False,False
2026-09-01,Malden,3,Hayti,0,False,False
2026-09-01,Fredericktown,3,Herculaneum,0,False,False
2026-09-01,Capital City,0,Hickman,3,False,False
2026-09-01,Glendale,3,Hillcrest,0,False,False
2026-09-01,Parkview,0,Hollister,3,False,False
2026-09-01,Twin Rivers,3,Kelly,1,False,False
2026-09-01,Marshall,0,Kirksville,3,False,False
2026-09-01,Parkway West,1,Kirkwood,3,False,False
2026-09-01,Leeton with Chilhowee,0,Lakeland,2,False,False
2026-09-01,Northeast Vernon County,0,Lakeland,2,False,False
2026-09-01,Chillicothe,3,Lathrop,1,False,False
2026-09-01,Lee's Summit,1,Lee's Summit North,3,False,False
2026-09-01,Raymore-Peculiar,0,Lee's Summit West,3,False,False
2026-09-01,Northeast Vernon County,0,Leeton with Chilhowee,2,False,False
2026-09-01,Valley,1,Lesterville,3,False,False
2026-09-01,Central (St. Joseph),2,Liberty,3,False,False
2026-09-01,Liberty (Mountain View),3,Licking,1,False,False
2026-09-01,Ozark,3,Logan-Rogersville,1,False,False
2026-09-01,Lafayette County,3,Lone Jack,1,False,False
2026-09-01,STEAM Academy,2,Lutheran North,2,False,False
2026-09-01,Nerinx Hall,3,Lutheran South,1,False,False
2026-09-01,John Burroughs,3,Lutheran St. Charles,2,False,False
2026-09-01,Houston,3,Lutie,0,False,False
2026-09-01,Gloria Deo Academy,3,Mansfield,0,False,False
2026-09-01,Hancock,0,Maplewood-Richmond Hts.,2,False,False
2026-09-01,Valley Park,0,Maplewood-Richmond Hts.,2,False,False
2026-09-01,Forsyth,1,Marionville,3,False,False
2026-09-01,Parkway Central,0,Marquette,3,False,False
2026-09-01,Hazelwood West,3,McKinley Classical Leadership,0,False,False
2026-09-01,Eugene,3,Mexico,1,False,False
2026-09-01,Rich Hill,3,Miami (Amoret),0,False,False
2026-09-01,Excelsior Springs,0,Mid-Buchanan,3,False,False
2026-09-01,Spokane,0,Miller,3,False,False
2026-09-01,Strafford,2,Monett,1,False,False
2026-09-01,Hermann,3,Montgomery County,1,False,False
2026-09-01,Conway,0,Mountain Grove,3,False,False
2026-09-01,Cassville,3,Neosho,0,False,False
2026-09-01,Pleasant Hill,3,Nevada,1,False,False
2026-09-01,Lockwood,3,New Heights Christian,0,False,False
2026-09-01,New Bloomfield,0,North Callaway,3,False,False
2026-09-01,West Plains,3,Northeast (Kansas City),0,False,False
2026-09-01,Lutheran (Kansas City),0,Northland Christian,3,False,False
2026-09-01,Prairie Home,0,Northwest (Hughesville),3,False,False
2026-09-01,Farmington,3,Notre Dame (Cape Girardeau),2,False,False
2026-09-01,North Kansas City,3,Oak Park,1,False,False
2026-09-01,Northwest (Cedar Hill),0,Oakville,3,False,False
2026-09-01,Boonville,1,Odessa,3,False,False
2026-09-01,Risco,3,Oran,1,False,False
2026-09-01,Maysville,3,Orrick,1,False,False
2026-09-01,Smith-Cotton,1,Osage,3,False,False
2026-09-01,Linn,3,Owensville,2,False,False
2026-09-01,Fox,0,Pacific,3,False,False
2026-09-01,Park Hill,3,Park Hill South,0,False,False
2026-09-01,Visitation Academy,1,Pattonville,3,False,False
2026-09-01,South Harrison,3,Penney,0,False,False
2026-09-01,Woodland,1,Perryville,3,False,False
2026-09-01,Billings,3,Pierce City,0,False,False
2026-09-01,Everton,0,Pleasant Hope,3,False,False
2026-09-01,Central (Cape Girardeau),2,Poplar Bluff,3,False,False
2026-09-01,St. Vincent,1,Portageville,3,False,False
2026-09-01,West County,0,Potosi,3,False,False
2026-09-01,Scott City,3,Puxico,2,False,False
2026-09-01,William Chrisman,3,Raytown,0,False,False
2026-09-01,Central (Springfield),1,Reeds Spring,3,False,False
2026-09-01,Advance,3,Richland (Essex),0,False,False
2026-09-01,Van Horn,3,Ruskin,0,False,False
2026-09-01,Bowling Green,0,Russellville,3,False,False
2026-09-01,St. James,0,Salem,3,False,False
2026-09-01,East Buchanan,2,Savannah,3,False,False
2026-09-01,St. Pius X (Festus),1,Saxony Lutheran,3,False,False
2026-09-01,Niangua,0,School of the Ozarks,3,False,False
2026-09-01,Jefferson (Festus),0,Seckman,3,False,False
2026-09-01,McAuley Catholic,1,Seneca,3,False,False
2026-09-01,West Nodaway with Nodaway-Holt,3,South Holt with Craig,2,False,False
2026-09-01,St. Paul Lutheran (Farmington),3,South Iron,0,False,False
2026-09-01,North Pemiscot,3,South Pemiscot,0,False,False
2026-09-01,Bronaugh,0,Southwest (Washburn),3,False,False
2026-09-01,Ash Grove,3,Sparta,0,False,False
2026-09-01,Mt. Vernon,3,Springfield Catholic,0,False,False
2026-09-01,Ft. Zumwalt East,2,St. Charles,3,False,False
2026-09-01,Windsor (Imperial),3,St. Clair,1,False,False
2026-09-01,Francis Howell Central,0,St. Dominic,3,False,False
2026-09-01,Barstow,0,St. Michael the Archangel,3,False,False
2026-09-01,Pembroke Hill,1,St. Pius X (Kansas City),3,False,False
2026-09-01,Liberty North,3,Staley,0,False,False
2026-09-01,Laquey,0,Steelville,3,False,False
2026-09-01,Greenfield,1,Stockton,3,False,False
2026-09-01,Adrian,3,Stover,0,False,False
2026-09-01,Blair Oaks,1,Sullivan,3,False,False
2026-09-01,Bunker,2,Summersville,3,False,False
2026-09-01,Notre Dame de Sion,3,Summit Christian Academy,1,False,False
2026-09-01,Green Ridge,0,Sweet Springs,3,False,False
2026-09-01,North Nodaway,0,Tarkio with Fairfax,3,False,False
2026-09-01,Winona,3,Thayer,0,False,False
2026-09-01,Francis Howell,3,Timberland,1,False,False
2026-09-01,Dixon,0,Tipton,3,False,False
2026-09-01,Brookfield,0,Trenton,3,False,False
2026-09-01,Platte County,3,Truman,0,False,False
2026-09-01,Mound City,3,Union Star with King City,0,False,False
2026-09-01,Crossroads Prep Charter,0,University Academy Charter,3,False,False
2026-09-01,Ritenour,3,University City,0,False,False
2026-09-01,North County,0,Valle Catholic,3,False,False
2026-09-01,Hurley,1,Verona,3,False,False
2026-09-01,Kingston,3,Viburnum,2,False,False
2026-09-01,MICDS,3,Villa Duchesne,0,False,False
2026-09-01,Lincoln,1,Warsaw,3,False,False
2026-09-01,Warrenton,0,Washington,3,False,False
2026-09-01,Lindbergh,3,Webster Groves,2,False,False
2026-09-01,Lexington,3,Wellington-Napoleon,1,False,False
2026-09-01,Willow Springs,0,West Plains,3,False,False
2026-09-01,Sheldon,0,Wheaton,3,False,False
2026-09-01,Marshfield,3,Willard,1,False,False
2026-09-01,Kingsville,3,Windsor,0,False,False
2026-09-01,Hazelwood East,0,Winfield,3,False,False
2026-09-01,Bishop DuBourg,,KIPP St. Louis Sr.,,False,False
2026-09-02,Lincoln,0,Archie,3,False,False
2026-09-02,Grandview (Hillsboro),0,Bayless,2,False,False
2026-09-02,Herculaneum,3,Bishop DuBourg,1,False,False
2026-09-02,Lafayette (Wildwood),3,Cor Jesu Academy,2,False,False
2026-09-02,Cardinal Ritter,0,Crystal City,3,False,False
2026-09-02,Southeast,0,Ewing Marion Kauffman,3,False,False
2026-09-02,Arcadia Valley,0,Farmington,3,False,False
2026-09-02,Poplar Bluff,3,Fox,1,False,False
2026-09-02,Parkway West,3,Francis Howell North,2,False,False
2026-09-02,Hancock,1,Grandview (Hillsboro),2,False,False
2026-09-02,Valley Park,0,Grandview (Hillsboro),2,False,False
2026-09-02,Principia,2,Hancock,0,False,False
2026-09-02,Crossroads College Preparatory,0,Hancock,2,False,False
2026-09-02,Rolla,0,Helias Catholic,3,False,False
2026-09-02,Richland (Essex),3,Kelly,0,False,False
2026-09-02,Scott City,3,Kennett,0,False,False
2026-09-02,Midway,3,Kingsville,1,False,False
2026-09-02,Northeast (Kansas City),0,KIPP KC Legacy,3,False,False
2026-09-02,Bunceton,0,La Monte,3,False,False
2026-09-02,Windsor,3,Leeton with Chilhowee,0,False,False
2026-09-02,University Academy Charter,0,Lincoln College Prep,3,False,False
2026-09-02,Eldon,1,Linn,3,False,False
2026-09-02,Parkway North,1,Lutheran St. Charles,3,False,False
2026-09-02,Kirksville,2,Mexico,3,False,False
2026-09-02,Appleton City with Montrose,3,Miami (Amoret),0,False,False
2026-09-02,McKinley Classical Leadership,3,Miller Career Academy,0,False,False
2026-09-02,Fatima,3,New Haven,2,False,False
2026-09-02,Lee's Summit North,3,North Kansas City,0,False,False
2026-09-02,Holt,1,North Point,3,False,False
2026-09-02,Excelsior Springs,0,Oak Grove,3,False,False
2026-09-02,Penney,0,Orrick,3,False,False
2026-09-02,Washington,3,Owensville,2,False,False
2026-09-02,Hillsboro,1,Potosi,3,False,False
2026-09-02,Tipton,3,Prairie Home,0,False,False
2026-09-02,Notre Dame (St. Louis),3,Ritenour,0,False,False
2026-09-02,Parkway South,0,Rockwood Summit,3,False,False
2026-09-02,Warsaw,3,Skyline,0,False,False
2026-09-02,Sweet Springs,3,Smithton,2,False,False
2026-09-02,St. Clair,0,St. Francis Borgia,3,False,False
2026-09-02,Ste. Genevieve,3,St. Paul Lutheran (Farmington),0,False,False
2026-09-02,Kirkwood,3,Ursuline Academy,1,False,False
2026-09-02,Truman,3,Van Horn,0,False,False
2026-09-02,West Plains,0,Vashon,3,False,False
2026-09-02,St. Michael the Archangel,3,Warrensburg,0,False,False
2026-09-02,Clayton,0,Westminster Christian Academy,3,False,False
2026-09-02,MICDS,3,Whitfield,0,False,False
2026-09-02,Crossroads College Preparatory,,Maplewood-Richmond Hts.,,False,False
2026-09-03,Clinton,2,Adrian,3,False,False
2026-09-03,Skyline,3,Appleton City with Montrose,0,False,False
2026-09-03,Lesterville,3,Arcadia Valley,2,False,False
2026-09-03,Clever,3,Aurora,0,False,False
2026-09-03,Sparta,0,Ava,3,False,False
2026-09-03,Koshkonong,0,Bakersfield,3,False,False
2026-09-03,Holden,0,Barstow,3,False,False
2026-09-03,Brentwood,1,Bayless,2,False,False
2026-09-03,Maplewood-Richmond Hts.,2,Bayless,0,False,False
2026-09-03,Bloomfield,2,Bernie,3,False,False
2026-09-03,Exeter,0,Blue Eye,3,False,False
2026-09-03,Park Hill South,1,Blue Springs,2,False,False
2026-09-03,Staley,1,Blue Springs South,3,False,False
2026-09-03,Battle,2,Bolivar,0,False,False
2026-09-03,Capital City,2,Bolivar,1,False,False
2026-09-03,California,3,Boonville,1,False,False
2026-09-03,Kingston,3,Bourbon,2,False,False
2026-09-03,School of the Ozarks,3,Bradleyville,0,False,False
2026-09-03,Helias Catholic,2,Branson,0,False,False
2026-09-03,Principia,2,Brentwood,1,False,False
2026-09-03,Viburnum,0,Bunker,3,False,False
2026-09-03,Dixon,0,Calvary Lutheran,3,False,False
2026-09-03,Marshfield,2,Camdenton,0,False,False
2026-09-03,Branson,2,Camdenton,0,False,False
2026-09-03,Logan-Rogersville,2,Camdenton,0,False,False
2026-09-03,Risco,0,Campbell,3,False,False
2026-09-03,Hickman,2,Carl Junction,1,False,False
2026-09-03,Capital City,1,Carl Junction,2,False,False
2026-09-03,Battle,2,Carl Junction,0,False,False
2026-09-03,Penney,0,Carrollton,3,False,False
2026-09-03,Cooter,3,Caruthersville,0,False,False
2026-09-03,Crossroads Prep Charter,3,Central (Kansas City),1,False,False
2026-09-03,Valle Catholic,3,Central (Park Hills),0,False,False
2026-09-03,Lebanon,3,Central (Springfield),0,False,False
2026-09-03,Trenton,1,Chillicothe,3,False,False
2026-09-03,Father Tolton,3,Christian Fellowship Sr.,0,False,False
2026-09-03,Richland (Essex),0,Clarkton,3,False,False
2026-09-03,Chamois,0,Columbia Independent,3,False,False
2026-09-03,Smithton,1,Concordia,3,False,False
2026-09-03,Vashon,3,Confluence Prep Academy Charter with Grand Center Arts Charter,1,False,False
2026-09-03,Incarnate Word Academy,1,Cor Jesu Academy,3,False,False
2026-09-03,Sacred Heart,2,Crest Ridge,3,False,False
2026-09-03,Bismarck,3,Crystal City,1,False,False
2026-09-03,St. Clair,3,Cuba,2,False,False
2026-09-03,Holcomb,3,Delta (Deering),1,False,False
2026-09-03,North County,3,DeSoto,1,False,False
2026-09-03,Pleasant Hope,1,Diamond,3,False,False
2026-09-03,Twin Rivers,2,Doniphan,3,False,False
2026-09-03,Gainesville,3,Dora,0,False,False
2026-09-03,Guadalupe Centers Charter,3,East (Kansas City),0,False,False
2026-09-03,Maryville,3,East Buchanan,1,False,False
2026-09-03,Pierce City,0,East Newton,3,False,False
2026-09-03,Oran,0,East Prairie,3,False,False
2026-09-03,Buffalo,2,El Dorado Springs,3,False,False
2026-09-03,Centralia,1,Eldon,3,False,False
2026-09-03,Cabool,3,Eminence,0,False,False
2026-09-03,Stover,3,Eugene,0,False,False
2026-09-03,St. Francis Borgia,0,Eureka,3,False,False
2026-09-03,Gloria Deo Academy,0,Everton,3,False,False
2026-09-03,Battle,2,Fair Grove,0,False,False
2026-09-03,Festus,1,Farmington,3,False,False
2026-09-03,Crane,2,Fordland,3,False,False
2026-09-03,Mountain Grove,3,Forsyth,0,False,False
2026-09-03,Truman,0,Fort Osage,3,False,False
2026-09-03,Troy Buchanan,2,Francis Howell Central,3,False,False
2026-09-03,Francis Howell,0,Ft. Zumwalt West,3,False,False
2026-09-03,Hollister,3,Galena,0,False,False
2026-09-03,Verona,1,Golden City,3,False,False
2026-09-03,Blue Springs,2,Grain Valley,0,False,False
2026-09-03,Park Hill South,2,Grain Valley,0,False,False
2026-09-03,Smithville,3,Grandview,0,False,False
2026-09-03,Ash Grove,3,Greenfield,0,False,False
2026-09-03,Oak Ridge,3,Greenville,0,False,False
2026-09-03,Central (New Madrid County),3,Hayti,0,False,False
2026-09-03,West County,3,Herculaneum,1,False,False
2026-09-03,Hillcrest,0,Hickman,2,False,False
2026-09-03,Fair Grove,0,Hickman,2,False,False
2026-09-03,Capital City,2,Hillcrest,0,False,False
2026-09-03,Smith-Cotton,2,Hillcrest,0,False,False
2026-09-03,St. Charles,0,Holt,3,False,False
2026-09-03,Wheaton,1,Hurley,3,False,False
2026-09-03,Dexter,0,Jackson,3,False,False
2026-09-03,McAuley Catholic,0,Jasper,3,False,False
2026-09-03,Ste. Genevieve,3,Jefferson (Festus),0,False,False
2026-09-03,Marshfield,0,Jefferson City,2,False,False
2026-09-03,West Plains,2,Jefferson City,0,False,False
2026-09-03,Branson,2,Jefferson City,1,False,False
2026-09-03,Lutheran South,0,John Burroughs,3,False,False
2026-09-03,Winnetonka,0,Kearney,3,False,False
2026-09-03,Charleston,0,Kennett,3,False,False
2026-09-03,Russellville,3,La Monte,1,False,False
2026-09-03,Affton,0,Ladue Horton Watkins,3,False,False
2026-09-03,St. Paul Lutheran (Concordia),0,Lafayette County,3,False,False
2026-09-03,Ballard,1,Lakeland,3,False,False
2026-09-03,Stockton,0,Lamar,3,False,False
